Name,4000.0,3964.6,3929.3,3893.9,3858.6,3823.2,3787.9,3752.5,3717.2,3681.8,3646.5,3611.1,3575.8,3540.4,3505.1,3469.7,3434.3,3399.0,3363.6,3328.3,3292.9,3257.6,3222.2,3186.9,3151.5,3116.2,3080.8,3045.5,3010.1,2974.7,2939.4,2904.0,2868.7,2833.3,2798.0,2762.6,2727.3,2691.9,2656.6,2621.2,2585.9,2550.5,2515.2,2479.8,2444.4,2409.1,2373.7,2338.4,2303.0,2267.7,2232.3,2197.0,2161.6,2126.3,2090.9,2055.6,2020.2,1984.8,1949.5,1914.1,1878.8,1843.4,1808.1,1772.7,1737.4,1702.0,1666.7,1631.3,1596.0,1560.6,1525.3,1489.9,1454.5,1419.2,1383.8,1348.5,1313.1,1277.8,1242.4,1207.1,1171.7,1136.4,1101.0,1065.7,1030.3,994.9,959.6,924.2,888.9,853.5,818.2,782.8,747.5,712.1,676.8,641.4,606.1,570.7,535.4,500.0,CH,C=C,C≡C,C≡N,C-OH,C=O,C=OOH,N-H,C≡C-H
hexene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06177650931803911,0.025935660952965265,0.041830778664556124,0.20852190554733804,1.0,0.12440033311791683,0.1361979255625601,0.029412656037566105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939681079884349,0.0,0.029875077216547464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04164108704590436,0.0,0.05183608202440135,0.02703523553104333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0
heptane,0.055238566846479015,0.05101151422894171,0.04679640243800766,0.04256934982047036,0.03835423802953626,0.03412718541199895,0.02991207362106491,0.02963582723675694,0.028943830904993632,0.030468957644380533,0.030107689297949353,0.029721403741972966,0.028668205409309307,0.0278964658655556,0.02761794129010272,0.028171170345238083,0.028510836530853213,0.028805557741256812,0.02880284736871282,0.028756359182313198,0.028925368112950187,0.029539390737366042,0.03243663533121322,0.0366763602374353,0.036796138726061224,0.03646664267763668,0.038635216117984136,0.04820849653937387,0.06061799535494776,0.7849479197218854,0.8267272091593445,0.370185574254239,0.5359924971091251,0.087927276750255,0.0517796267226135,0.0406669383802312,0.04442758830408857,0.03826319875140885,0.03893416462323759,0.03669157294641875,0.03609717650839522,0.03319796951897197,0.03119979697170303,0.030610018317081933,0.03127333600053496,0.03293949057527301,0.029775086181975063,0.028662199888790475,0.03116319254375491,0.031957975618876554,0.03230234193558601,0.03285763199872605,0.033423830891159204,0.03372630545258683,0.03414021945691064,0.034928642859644456,0.034610059427656666,0.03390060880262694,0.03396051400518253,0.03331063655034696,0.03424641763131701,0.03376635890621443,0.0339029528072421,0.03398109510626806,0.03256166619218857,0.033714418687391216,0.03378627947721411,0.0333217475927938,0.033808112180729356,0.03448323059993479,0.03801132875515641,0.06639856206092395,0.11812568478355631,0.04104008836962863,0.08821846654219184,0.05225160408467283,0.041088861339849576,0.03648693358024129,0.03254747653145653,0.0283405168692899,0.026595873776051365,0.031188711195148378,0.027145877802714033,0.03051832323278448,0.027751952108567724,0.028186990424292988,0.030283067139060416,0.03385390989850425,0.03448537314126548,0.030839144782095575,0.030519291637269446,0.03699240813155327,0.03917449463530409,0.044564939351714954,0.03134645972215073,0.030821936193066377,0.03091827994305107,0.032781394954128115,0.035098102461507755,0.03563933152252909,1,0,0,0,0,0,0,0,0
Cyanogen,0.08746272665008203,0.0823766497872583,0.07730494037319965,0.07221886351037592,0.0671471540963172,0.06206107723349347,0.05698936781943482,0.05357035358346304,0.05542715659298146,0.05416464248848056,0.05502783827715938,0.056265592375484896,0.0573512402208274,0.058977706312346875,0.059938795965121056,0.05774675993526311,0.05534081939975553,0.05774675993526311,0.05824849398377418,0.07202190268370379,0.061700590088780954,0.06263335574128218,0.055492257417903645,0.05139751307767548,0.051162903086408515,0.049512967506543326,0.04897924146567094,0.047643270268745104,0.051568345965442686,0.050798279571451485,0.05041797860683917,0.046788266697422,0.0466635221615616,0.04405280091379987,0.04093260208672012,0.03887786086866132,0.03732392026235893,0.037680899849154306,0.25905857194422954,0.04260225041115913,0.03891397332967829,0.16448540255643088,0.036149427377699744,0.03154082131092037,0.030095219377813332,0.027829898001096663,0.0323478444509927,0.036636350600310424,0.025951686364083765,0.0,0.0,0.027961364659668114,0.7878271376843013,0.0369780252223576,0.03572114285688488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33801198594124043,0.5981154566856778,0.0,0.0,0.02852476969348416,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
2-Propenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796983272676362,0.03631842361174018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541074638274096,0.06760710804703222,0.03775260719516108,0.0551735722886617,0.04106938168497622,0.030116208758786834,0.0,0.05614095722751507,0.182506952940444,0.2752341252840236,0.3222153298822437,0.22068798729076716,0.15161322513814543,0.0838239548566023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03217975213537245,0.0,0.0,0.0,0.06575267906976114,0.0,0.026048745415086838,0.06219603190236834,0.03618303142292892,0.5458377363175162,0.9490362281809767,0.06832903008992086,0.053742634032529,0.03947933950736446,0.02504558456052977,0.0,0.034260742535371994,0.033643394982094274,0.15167536258839429,0.041732790220847235,0.07330209623784883,0.0,0.028704025270568045,0.030971469617284527,0.025352509023653033,0.2601553993359316,0.2711266003509064,0.0,0.0,0.06469457995147257,0.2289394403720879,0.3184783647339333,0.3695540653304617,0.09955144514708936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05536083391807745,0.0960487923549977,0.02920110843328516,0.0,1,1,0,0,0,1,0,0,0
2_propene_1_ol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16737717586436643,0.22327685273076117,0.04448423469961478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347345703964159,0.2127842838924907,0.10346632838540366,0.24021047704566764,0.22484494873151192,0.3668492887435076,0.43249010473445487,0.48922254085323036,0.14156114657462282,0.052504364098422435,0.04304200310564565,0.032490371356941994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03517718294886511,0.0,0.0,0.0,0.0,0.038766797460831025,0.05358573428438192,0.0,0.0,0.0,0.0362075661654435,0.0968069784741058,0.25355218677152497,0.2961920795022777,0.1661482715140427,0.08009154444353432,0.056096450340067355,0.08632432697131222,0.16467240482998002,0.07819325901942616,0.1782977157294154,0.21411824185164796,0.13492683572613465,0.905380908277282,0.5066410480297512,0.24648297484240356,0.5841476722996294,0.13796033503718336,0.0,0.0,0.0,0.0,0.0,0.0,0.03654643341388476,0.0364301392164691,0.056804631447217174,0.08188235091645822,0.08876483678827157,1,1,0,0,1,0,0,0,0
2-Propen-1-amine,0.04361722518853185,0.043183083208291534,0.04275016761782591,0.04231602563758559,0.041883110047119955,0.041448968066879636,0.04100747541458282,0.040419098341678575,0.040637952047950586,0.0410123798784542,0.041454944555574885,0.04192358899106057,0.041956114269096706,0.041770298982873905,0.04315622577239145,0.045758803219933766,0.05087339041147205,0.0580650547403668,0.05899690842551476,0.06797793993708313,0.056156361920186956,0.05518294627631943,0.052757231999242406,0.0531291942814554,0.053925271364760746,0.07010773054405905,0.22906798865589378,0.10264014677212405,0.16429365545768815,0.2078943963687975,0.22748024518828455,0.28841251757451847,0.251117321139951,0.22697172516318348,0.09436614449576104,0.06855477878368153,0.06536083274531057,0.05586075030521222,0.05359068146011224,0.048305016764293635,0.04536600729895341,0.04537829681584136,0.04592312744801594,0.04483280971632354,0.04334883223210357,0.04295142051463419,0.0390162251225714,0.03892212852176686,0.04079675616761461,0.04354730373832757,0.043787454834451685,0.044009221723161754,0.04428928112542464,0.04421683139601106,0.044417284282641065,0.04503381053920861,0.04559364775761424,0.05011155503782163,0.0479118925307881,0.04771666718967031,0.05004656862706716,0.08173949168828018,0.0627198749830586,0.05126247933571491,0.04938204777323588,0.050521290638507334,0.08112387889818566,0.23136867908700479,0.12320352337008182,0.07084648518110784,0.06329761009153245,0.07278045983261189,0.10815392119644102,0.15636298889236,0.09806074006850928,0.10162826000930032,0.0785269921352593,0.0818743708081103,0.05636348094470563,0.046313764693181915,0.058303818376691845,0.08053396658377862,0.08001133098884237,0.11987479180916438,0.15540875605616966,0.24014365977461544,0.13723679852770357,0.4052444446170504,0.2518113972216524,0.08594376642438623,0.13186251323718207,0.94912331577727,0.3959241834857675,0.11182248707117622,0.08975459258749416,0.1241577831263137,0.08444760139128185,0.11343860841450261,0.08400730940101944,0.06274559341425667,1,1,0,0,0,0,0,1,0
isopropyl_alcohol,0.040051319780394876,0.03466598378582475,0.02929586060479866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859980792677064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22248035227604296,0.8808287644161844,0.2647343222233431,0.26689418207206816,0.18203980117512003,0.04732065958152792,0.028967597432360187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05215984244528398,0.088215100206776,0.07002408813403387,0.4138172168432367,0.1120313786958485,0.03131194600800151,0.09684276467273972,0.19441922288408112,0.0,0.22939424471860043,0.2874138751503221,0.12958920630827644,0.24230130498422922,0.0,0.0,0.30323752499299134,0.09158821592758978,0.0,0.0,0.04369508504161119,0.0,0.10397593373226581,0.0,0.0,0.0,0.0,0.0,0.0,0.036771948965534165,1,0,0,0,1,0,0,0,0
hexylamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025707329536748,0.05802931604338053,0.2810844128574959,0.8679668388199128,0.8539811022854239,0.628888546271208,0.35824156738412927,0.1455973868584196,0.055212764745230444,0.03931876545209125,0.030180952480091883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838114975702817,0.05587760606875144,0.03635499234608423,0.0,0.04202908989977584,0.07491410682979543,0.07447268835298089,0.05538999677257483,0.06876078872740683,0.04068009244166953,0.029233414543792274,0.0,0.0,0.0,0.0,0.0378651630094578,0.060386940078106806,0.06039782222651165,0.039768849832671094,0.030949409716874477,0.035449115035856835,0.043197439969495086,0.05061217815546517,0.07421114488970318,0.17609783440055524,0.23169911039243735,0.17074197204066804,0.08716214021965449,0.052020809038328175,0.0374580414983004,0.028618276850257793,0.0,0.0,1,0,0,0,0,0,0,1,0
2-propanol-1-amino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746913021334354,0.09943480844321204,0.0857624073340501,0.14091183294663542,0.2220041876520851,0.11434284986701326,0.029097164846358402,0.03742694244807862,0.04920179955859884,0.02549668949125683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05866232810819997,0.7075709920208284,0.9515797068643536,0.9479735159300549,0.8408029539924162,0.5760849697244093,0.25203893384641507,0.12193311074642059,0.0779427310282385,0.05266130949012513,0.051446154716767584,0.040416048893667525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029954699790617344,0.13757583045668065,0.18601890102427704,0.07009093995812334,0.0,0.03346067002433334,0.15533034350065078,0.2134029766283741,0.39955548639013105,0.38059546714956705,0.27440628713711723,0.2980183917152398,0.3524479655933454,0.2005245600135814,0.14033594590006232,0.24116801539245064,0.3531056533303152,0.601340444796559,0.6205818572802895,0.3755173448022182,0.18887691698262687,0.24154082960783196,0.28197682643879796,0.24666897742063265,0.39520479882292997,0.5911479825703132,0.5823623450851678,0.36082689151717523,0.13205228906117353,0.06359956991681286,0.0645184200101862,0.0,0.05961501895761419,0.2073368796332975,1,0,0,0,1,0,0,1,0
